preco;valor_m2;quartos;suites;vagas;espaco;latitude;longitude
1250000.0;6377.0;4;3;3;196.0;-15.84067;-48.02206
530000.0;11041.0;2;1;1;48.0;-15.836768410907;-48.017797942094
475000.0;14393.0;1;1;1;33.0;-15.871551411401;-48.026338638516
580000.0;7250.0;3;2;2;80.0;-15.832000002652;-48.036129995266
515000.0;7573.0;2;1;1;68.0;-15.84067;-48.02206
1100000.0;8527.0;3;3;3;129.0;-15.840054990649;-48.022309997129
920000.0;9387.0;4;2;2;98.0;-15.844432049564;-48.026566190314
891000.0;8821.0;3;2;2;101.0;-15.836495007778;-48.011199994018
2550000.0;9659.0;4;4;4;264.0;-15.83455;-48.03885
1590000.0;10192.0;4;2;2;156.0;-15.838345569024;-48.029974218802
680000.0;7280.0;3;2;2;93.0;-15.84067;-48.02206
550000.0;10000.0;2;1;1;55.0;-15.84067;-48.02206
795000.0;6259.0;1;2;2;127.0;-15.84067;-48.02206
245000.0;9423.0;1;1;1;26.0;-15.838701645321;-48.036807093913
418000.0;6852.0;2;1;1;61.0;-15.834165006333;-48.038544989209
650000.0;9285.0;3;2;2;70.0;-15.833969561015;-48.036708072058
1449000.0;7832.0;4;3;3;185.0;-15.84122;-48.04554
670000.0;6633.0;2;2;2;101.0;-15.84067;-48.02206
1400000.0;7734.0;4;3;3;181.0;-15.84067;-48.02206
499000.0;7920.0;2;1;1;63.0;-15.838838020657;-48.024303707966
240000.0;8888.0;1;1;1;27.0;-15.84067;-48.02206
340000.0;8500.0;1;0;0;40.0;-15.841920228821;-48.029991698267
590000.0;8686.0;2;1;1;67.0;-15.84067;-48.02206
475000.0;8636.0;2;1;1;55.0;-15.84060973365;-48.027706587243
650000.0;7831.0;3;2;2;83.0;-15.84067;-48.02206
726863.0;12751.0;2;1;1;57.0;-15.838185009006;-48.017989964233
770000.0;7549.0;2;1;1;102.0;-15.84067;-48.02206
650000.0;10000.0;2;1;1;65.0;-15.83693499483;-48.015079976998
799000.0;10797.0;2;1;1;74.0;-15.843415626518;-48.024210171831
565000.0;7062.0;2;2;2;80.0;-15.843219480939;-48.022248736307
815000.0;8858.0;3;3;3;92.0;-15.833969561015;-48.036708072058
305000.0;8714.0;1;0;0;35.0;-15.84067;-48.02206
1180000.0;8676.0;4;2;2;136.0;-15.841065009982;-48.025935002615
615000.0;8945.0;2;1;1;68.0;-15.83455;-48.03885
3390000.0;11042.0;4;3;3;307.0;-15.841345122238;-48.019032846386
430000.0;9347.0;1;0;0;46.0;-15.84067;-48.02206
620000.0;7487.0;2;1;1;82.0;-15.84067;-48.02206
1890000.0;10000.0;4;3;3;189.0;-15.84067;-48.02206
649000.0;8689.0;2;1;1;74.0;-15.84067;-48.02206
365000.0;9125.0;1;0;0;40.0;-15.834665007812;-48.012055031961
270000.0;8437.0;1;1;1;32.0;-15.83673500262;-48.032885025271
365000.0;9605.0;1;0;0;38.0;-15.84067;-48.02206
430000.0;9772.0;1;0;0;44.0;-15.831060379564;-48.012730940109
989000.0;9003.0;4;3;3;109.0;-15.84067;-48.02206
950000.0;6168.0;4;3;3;154.0;-15.84067;-48.02206
287000.0;10629.0;1;0;0;27.0;-15.841842667042;-48.021175574139
430000.0;9555.0;1;0;0;45.0;-15.831060379564;-48.012730940109
1295000.0;8931.0;4;2;2;145.0;-15.834902512606;-48.019895881256
275100.0;7053.0;1;0;0;39.0;-15.835360014269;-48.047945000254
499999.0;9999.0;2;1;1;50.0;-15.836918381182;-48.039159954942
730000.0;6636.0;3;2;2;110.0;-15.84067;-48.02206
310000.0;7380.0;1;0;0;42.0;-15.844527463825;-48.031719903733
795000.0;6022.0;2;2;2;132.0;-15.84067;-48.02206
1350000.0;6367.0;3;2;2;212.0;-15.84067;-48.02206
385000.0;7000.0;2;1;1;55.0;-15.82884999962;-48.012885008013
1520000.0;8042.0;4;3;3;189.0;-15.84067;-48.02206
660000.0;7586.0;3;2;2;87.0;-15.84067;-48.02206
720000.0;9600.0;2;1;1;75.0;-15.838380765547;-48.011476184693
590000.0;10184.0;2;1;1;57.0;-15.84067;-48.02206
295000.0;9253.0;1;1;1;31.0;-15.84067;-48.02206
265000.0;8833.0;1;1;1;30.0;-15.84067;-48.02206
530000.0;11041.0;2;1;1;48.0;-15.836768410907;-48.017797942094
315000.0;9545.0;1;0;0;33.0;-15.845095068508;-48.030893091352
480000.0;10000.0;2;0;0;48.0;-15.84060973365;-48.027706587243
1340000.0;7444.0;4;2;2;180.0;-15.841345122238;-48.019032846386
619000.0;8364.0;2;1;1;74.0;-15.839140708117;-48.026817125194
699000.0;9483.0;2;0;0;73.0;-15.84129498845;-48.026815018629
740000.0;6607.0;3;2;2;112.0;-15.837135007995;-48.029319992303
2500000.0;8474.0;4;3;3;295.0;-15.84067;-48.02206
1150000.0;6534.0;4;3;3;176.0;-15.834902512606;-48.019895881256
1290000.0;8269.0;4;3;3;156.0;-15.84067;-48.02206
530000.0;8548.0;2;1;1;62.0;-15.838229020206;-48.020574407655
2500000.0;8333.0;4;3;3;300.0;-15.84067;-48.02206
459990.0;9019.0;2;0;0;51.0;-15.834700002258;-48.013594997122
310000.0;10000.0;1;1;1;31.0;-15.84067;-48.02206
400000.0;6666.0;2;0;0;60.0;-15.831075851288;-48.015214627468
490000.0;7656.0;2;1;1;64.0;-15.84067;-48.02206
1380000.0;7885.0;4;2;2;175.0;-15.837020008283;-48.016994990416
420000.0;7777.0;2;2;2;54.0;-15.84067;-48.02206
1450000.0;9294.0;4;3;3;156.0;-15.837020008283;-48.016994990416
950000.0;7480.0;3;2;2;127.0;-15.832470870366;-48.010341468159
1550000.0;9567.0;4;3;3;162.0;-15.84067;-48.02206
465000.0;11071.0;1;0;0;42.0;-15.844604958131;-48.032664723176
594817.0;9593.0;2;0;0;62.0;-15.838701645321;-48.036807093913
265000.0;9137.0;1;0;0;29.0;-15.84067;-48.02206
865843.0;10307.0;2;0;0;84.0;-15.838701645321;-48.036807093913
1799000.0;7342.0;4;4;4;245.0;-15.84067;-48.02206
225000.0;7758.0;1;0;0;29.0;-15.837135007995;-48.029319992303
950000.0;7480.0;3;2;2;127.0;-15.84067;-48.02206
395000.0;11969.0;1;0;0;33.0;-15.84067;-48.02206
345000.0;8625.0;1;0;0;40.0;-15.834700002258;-48.013594997122
1190000.0;9596.0;4;3;3;124.0;-15.84067;-48.02206
450000.0;5555.0;2;1;1;81.0;-15.835741108224;-48.036168576359
899000.0;7955.0;3;2;2;113.0;-15.837135007995;-48.029319992303
620000.0;7469.0;2;1;1;83.0;-15.835195016505;-48.015859996907
350000.0;8974.0;2;0;0;39.0;-15.84067;-48.02206
699000.0;6241.0;2;2;2;112.0;-15.830520010009;-48.014484987601
585000.0;8714.0;2;1;1;67.0;-15.851060010423;-48.03281499447
1689000.0;9110.0;4;3;3;185.0;-15.84067;-48.02206
445000.0;10113.0;1;0;0;44.0;-15.838701645321;-48.036807093913
780000.0;9285.0;3;2;2;84.0;-15.844432049564;-48.026566190314
699000.0;8321.0;2;1;1;84.0;-15.836665013729;-48.014330006211
900000.0;8256.0;3;2;2;109.0;-15.829135005283;-48.030129977516
320000.0;9142.0;1;1;1;35.0;-15.845095068508;-48.030893091352
513387.0;9686.0;2;1;1;53.0;-15.83673500262;-48.032885025271
470000.0;11190.0;2;1;1;42.0;-15.84067;-48.02206
625000.0;7911.0;3;2;2;79.0;-15.839317797727;-48.036046158252
420000.0;9545.0;1;0;0;44.0;-15.836631976279;-48.042906345641
565000.0;8188.0;2;1;1;69.0;-15.83263347211;-48.014091547176
1340000.0;7422.0;4;2;2;180.0;-15.84067;-48.02206
740000.0;8489.0;2;2;2;87.0;-15.84067;-48.02206
777000.0;8931.0;1;2;2;87.0;-15.84067;-48.02206
829000.0;6579.0;2;1;1;126.0;-15.84067;-48.02206
534900.0;7983.0;2;1;1;67.0;-15.83514;-48.01797
549000.0;7223.0;2;0;0;76.0;-15.841181517634;-48.03821302233
1150000.0;8582.0;4;2;2;134.0;-15.841065009982;-48.025935002615
135000.0;3552.0;1;0;0;38.0;-15.86202;-48.001
1450000.0;8787.0;4;2;2;165.0;-15.839758276622;-48.03437398531
340000.0;7727.0;2;0;0;44.0;-15.830976955297;-48.011021404263
1685000.0;9207.0;4;4;4;183.0;-15.84067;-48.02206
520100.0;9124.0;2;1;1;57.0;-15.830976955297;-48.011021404263
880000.0;8224.0;1;2;2;107.0;-15.836665013729;-48.014330006211
1299000.0;10069.0;4;3;3;129.0;-15.84067;-48.02206
560000.0;6829.0;2;1;1;82.0;-15.838380765547;-48.011476184693
430000.0;7678.0;2;1;1;56.0;-15.854895694028;-48.037294222577
470000.0;8986.0;2;1;1;52.0;-15.832899988551;-48.018114980319
603000.0;7444.0;2;2;2;81.0;-15.84067;-48.02206
350000.0;7851.0;2;0;0;44.0;-15.831075851288;-48.015214627468
263000.0;8483.0;1;1;1;31.0;-15.84067;-48.02206
530000.0;6973.0;1;1;1;76.0;-15.838328619067;-48.037296854433
795000.0;8195.0;3;2;2;97.0;-15.837664995733;-48.031239992953
740000.0;6379.0;2;2;2;116.0;-15.834902512606;-48.019895881256
1497029.0;9535.0;4;4;4;157.0;-15.834902512606;-48.019895881256
295000.0;8676.0;1;1;1;34.0;-15.845095068508;-48.030893091352
1400000.0;11023.0;4;3;3;127.0;-15.84067;-48.02206
650000.0;7142.0;3;2;2;91.0;-15.836122270133;-48.040183520072
340000.0;11333.0;1;0;0;30.0;-15.834165006333;-48.038544989209
860000.0;6718.0;3;2;2;128.0;-15.836495007778;-48.011199994018
699000.0;12263.0;2;2;2;57.0;-15.836631976279;-48.042906345641
670000.0;6442.0;3;2;2;104.0;-15.84067;-48.02206
2550000.0;9695.0;4;4;4;263.0;-15.836918381182;-48.039159954942
3000000.0;10563.0;4;4;4;284.0;-15.843415626518;-48.024210171831
500000.0;8620.0;2;1;1;58.0;-15.84067;-48.02206
1315000.0;11084.0;3;3;3;118.0;-15.83455;-48.03885
2890000.0;9116.0;4;4;4;317.0;-15.83939895395;-48.014465370993
990000.0;9000.0;3;2;2;110.0;-15.84067;-48.02206
790000.0;8494.0;3;2;2;93.0;-15.836495007778;-48.011199994018
320000.0;3764.0;2;1;1;85.0;-15.860044062803;-48.034099006872
310000.0;8611.0;1;1;1;36.0;-15.84067;-48.02206
490000.0;7656.0;2;1;1;64.0;-15.839090003091;-48.025080006581
610000.0;10000.0;2;1;1;61.0;-15.84067;-48.02206
150000.0;2142.0;2;1;1;70.0;-15.877041150707;-48.013339977718
1200000.0;9677.0;4;3;3;124.0;-15.836200006696;-48.033500005507
1050000.0;7094.0;4;3;3;148.0;-15.84067;-48.02206
1150000.0;7371.0;4;3;3;156.0;-15.84067;-48.02206
519500.0;9114.0;2;1;1;57.0;-15.84067;-48.02206
550000.0;9482.0;2;1;1;58.0;-15.834840000996;-48.01474998147
950000.0;7480.0;2;2;2;127.0;-15.832470870366;-48.010341468159
420000.0;7500.0;1;1;1;56.0;-15.836122270133;-48.040183520072
499000.0;8929.0;2;1;1;55.0;-15.836122270133;-48.040183520072
865000.0;8917.0;2;2;2;97.0;-15.838349985815;-48.023145002324
799000.0;7910.0;3;2;2;101.0;-15.836495007778;-48.011199994018
970000.0;8738.0;3;2;2;111.0;-15.84067;-48.02206
345000.0;9583.0;1;0;0;36.0;-15.84067;-48.02206
685000.0;6850.0;2;2;2;100.0;-15.84067;-48.02206
795000.0;6794.0;4;2;2;117.0;-15.84067;-48.02206
285000.0;8636.0;1;1;1;33.0;-15.84067;-48.02206
465000.0;8942.0;2;1;1;52.0;-15.84067;-48.02206
740000.0;6607.0;3;2;2;112.0;-15.837135007995;-48.029319992303
579900.0;7159.0;2;1;1;81.0;-15.84067;-48.02206
420000.0;9333.0;1;0;0;45.0;-15.831060379564;-48.012730940109
330000.0;6470.0;2;1;1;51.0;-15.830019987575;-48.015514997773
1300000.0;9558.0;3;3;3;136.0;-15.84067;-48.02206
550000.0;7971.0;3;2;2;69.0;-15.83915;-48.03892
530000.0;6463.0;2;1;1;82.0;-15.83232;-48.01296
780000.0;8478.0;3;2;2;92.0;-15.836768410907;-48.017797942094
900000.0;6122.0;3;2;2;147.0;-15.84096000569;-48.024699971091
1575820.0;10037.0;4;4;4;157.0;-15.834902512606;-48.019895881256
590000.0;8550.0;2;2;2;69.0;-15.84067;-48.02206
350000.0;10294.0;1;1;1;34.0;-15.836765009834;-48.019485002393
680000.0;5881.0;3;2;2;115.0;-15.84067;-48.02206
295000.0;5777.0;1;0;0;51.0;-15.83869498495;-48.038969993609
620000.0;8378.0;3;2;2;74.0;-15.84067;-48.02206
379900.0;8634.0;1;1;1;44.0;-15.844604958131;-48.032664723176
512000.0;8827.0;2;1;1;58.0;-15.834165006333;-48.038544989209
415000.0;7155.0;2;1;1;58.0;-15.84067;-48.02206
1500000.0;10344.0;3;3;3;145.0;-15.838328619067;-48.037296854433
1300000.0;10236.0;3;3;3;127.0;-15.841181517634;-48.03821302233
295000.0;8939.0;1;1;1;33.0;-15.84067;-48.02206
345000.0;11538.0;1;0;0;29.0;-15.84067;-48.02206
672830.0;9476.0;2;2;2;71.0;-15.836918381182;-48.039159954942
530000.0;9814.0;2;0;0;54.0;-15.844604958131;-48.032664723176
680000.0;9066.0;2;1;1;75.0;-15.84060973365;-48.027706587243
394000.0;9850.0;1;0;0;40.0;-15.832899988551;-48.018114980319
1087000.0;5812.0;3;2;2;187.0;-15.837371178171;-48.038556163428
650000.0;9285.0;3;2;2;70.0;-15.84067;-48.02206
1290000.0;6843.0;4;2;2;188.0;-15.831075851288;-48.015214627468
420750.0;8415.0;2;0;0;50.0;-15.83455;-48.03885
650000.0;8024.0;3;2;2;81.0;-15.834902512606;-48.019895881256
750000.0;9375.0;3;2;2;80.0;-15.839317797727;-48.036046158252
1300000.0;9027.0;3;2;2;144.0;-15.829993262634;-48.039328560105
1570000.0;8971.0;3;3;3;175.0;-15.84067;-48.02206
520000.0;8253.0;2;1;1;63.0;-15.839090003091;-48.025080006581
259000.0;8093.0;1;1;1;32.0;-15.84067;-48.02206
885000.0;8119.0;3;2;2;109.0;-15.84067;-48.02206
450000.0;7142.0;2;0;0;63.0;-15.843415626518;-48.024210171831
950000.0;9793.0;4;3;3;97.0;-15.836765009834;-48.019485002393
790000.0;9518.0;2;1;1;83.0;-15.834902512606;-48.019895881256
299900.0;9087.0;1;1;1;33.0;-15.84067;-48.02206
579000.0;7423.0;2;1;1;78.0;-15.84067;-48.02206
2390000.0;8851.0;4;4;4;270.0;-15.830381600035;-48.032633560512
590000.0;8676.0;2;1;1;68.0;-15.845095068508;-48.030893091352
510000.0;7611.0;3;2;2;67.0;-15.838044989313;-48.022429984073
1860000.0;9393.0;4;3;3;198.0;-15.84067;-48.02206
1750000.0;10416.0;4;3;3;168.0;-15.84067;-48.02206
560000.0;7887.0;3;2;2;71.0;-15.854895694028;-48.037294222577
1150000.0;7012.0;4;3;3;164.0;-15.843219480939;-48.022248736307
780000.0;7358.0;3;2;2;106.0;-15.835195016505;-48.015859996907
630000.0;7241.0;3;2;2;87.0;-15.839499726024;-48.040365306995
358999.0;9702.0;2;1;1;37.0;-15.838838020657;-48.024303707966
950000.0;8636.0;3;2;2;110.0;-15.830381600035;-48.032633560512
1973468.0;12033.0;3;2;2;164.0;-15.843075011318;-48.028464996269
310000.0;5849.0;2;0;0;53.0;-15.862317486449;-48.006582233421
990000.0;9000.0;3;2;2;110.0;-15.831075851288;-48.015214627468
640000.0;8888.0;3;2;2;72.0;-15.830381600035;-48.032633560512
1490000.0;10205.0;4;4;4;146.0;-15.84060973365;-48.027706587243
1140000.0;8028.0;4;2;2;142.0;-15.834840000996;-48.01474998147
1500000.0;9615.0;3;3;3;156.0;-15.838328619067;-48.037296854433
614700.0;10077.0;2;1;1;61.0;-15.838044989313;-48.022429984073
500000.0;8771.0;2;1;1;57.0;-15.834715005865;-48.010069987741
397000.0;7067.0;2;1;1;56.0;-15.84067;-48.02206
735000.0;7135.0;3;2;2;103.0;-15.831820001282;-48.034634999016
1050000.0;8015.0;4;4;4;131.0;-15.84060973365;-48.027706587243
570000.0;9827.0;2;1;1;58.0;-15.836122270133;-48.040183520072
1390000.0;8273.0;4;2;2;168.0;-15.838229020206;-48.020574407655
1480000.0;11562.0;4;2;2;128.0;-15.838701645321;-48.036807093913
1220000.0;9760.0;4;3;3;125.0;-15.836200006696;-48.033500005507
625000.0;8116.0;3;2;2;77.0;-15.84067;-48.02206
755000.0;8579.0;3;2;2;88.0;-15.84067;-48.02206
1490000.0;8465.0;4;2;2;176.0;-15.837020008283;-48.016994990416
730000.0;9864.0;2;1;1;74.0;-15.84067;-48.02206
410000.0;8367.0;2;0;0;49.0;-15.832470870366;-48.010341468159
460000.0;8363.0;1;1;1;55.0;-15.83673500262;-48.032885025271
520000.0;9305.0;2;1;1;55.0;-15.84067;-48.02206
300000.0;7142.0;1;0;0;42.0;-15.84067;-48.02206
750000.0;7009.0;3;2;2;107.0;-15.841345122238;-48.019032846386
489000.0;8288.0;2;1;1;59.0;-15.834715005865;-48.010069987741
665000.0;9637.0;2;2;2;69.0;-15.84067;-48.02206
1450000.0;8579.0;4;3;3;169.0;-15.841588540578;-48.034840608837
830000.0;9124.0;3;2;2;90.0;-15.841181517634;-48.03821302233
1550000.0;9567.0;4;2;2;162.0;-15.832470870366;-48.010341468159
995000.0;8883.0;3;2;2;112.0;-15.84067;-48.02206
845000.0;8284.0;3;2;2;102.0;-15.841842667042;-48.021175574139
830000.0;8556.0;4;3;3;97.0;-15.84067;-48.02206
1200000.0;7741.0;4;3;3;155.0;-15.836665013729;-48.014330006211
950000.0;7480.0;3;2;2;127.0;-15.84067;-48.02206
820000.0;9761.0;3;2;2;84.0;-15.844432049564;-48.026566190314
1980000.0;9782.0;4;4;4;202.0;-15.841345122238;-48.019032846386
700000.0;7000.0;3;2;2;100.0;-15.839115002118;-48.02592502815
734000.0;8738.0;3;2;2;84.0;-15.844432049564;-48.026566190314
620000.0;7126.0;3;1;1;87.0;-15.838229020206;-48.020574407655
629999.0;8076.0;3;2;2;78.0;-15.84060973365;-48.027706587243
799000.0;7263.0;3;2;2;110.0;-15.84067;-48.02206
760000.0;7755.0;3;2;2;98.0;-15.84067;-48.02206
1370000.0;7611.0;4;3;3;180.0;-15.835735462934;-48.02866838915
150000.0;2000.0;2;1;1;75.0;-15.877041150707;-48.013339977718
429000.0;6402.0;2;1;1;67.0;-15.83514;-48.01797
270000.0;7714.0;1;0;0;35.0;-15.834715005865;-48.010069987741
433873.0;11726.0;1;0;0;37.0;-15.839439989459;-48.020920026126
710000.0;8145.0;2;1;1;87.0;-15.84067;-48.02206
2150000.0;10591.0;4;3;3;203.0;-15.838701645321;-48.036807093913
671600.0;7866.0;3;2;2;85.0;-15.84060973365;-48.027706587243
590000.0;7023.0;3;2;2;84.0;-15.84067;-48.02206
630000.0;8513.0;3;1;1;74.0;-15.84060973365;-48.027706587243
349999.0;6999.0;1;0;0;50.0;-15.838701645321;-48.036807093913
140000.0;4666.0;1;0;0;30.0;-15.835735462934;-48.02866838915
780000.0;8297.0;3;2;2;94.0;-15.837735005579;-48.021715007732
450000.0;7500.0;2;1;1;60.0;-15.828729556526;-48.030439167642
420000.0;10243.0;1;1;1;41.0;-15.84067;-48.02206
645000.0;9626.0;2;1;1;67.0;-15.83952;-48.02993
1597000.0;8872.0;4;3;3;180.0;-15.84067;-48.02206
780000.0;9397.0;2;1;1;83.0;-15.832470870366;-48.010341468159
895000.0;6438.0;1;2;2;139.0;-15.834902512606;-48.019895881256
539000.0;7283.0;3;2;2;74.0;-15.833969561015;-48.036708072058
604900.0;9916.0;2;1;1;61.0;-15.854895694028;-48.037294222577
950000.0;8715.0;4;3;3;109.0;-15.835195016505;-48.015859996907
285000.0;8636.0;1;0;0;33.0;-15.84067;-48.02206
1200000.0;8163.0;3;2;2;147.0;-15.83915;-48.03892
740000.0;6491.0;3;0;0;114.0;-15.844604958131;-48.032664723176
760000.0;10133.0;2;1;1;75.0;-15.843075011318;-48.028464996269
2250000.0;9183.0;4;3;3;245.0;-15.84067;-48.02206
295000.0;6990.0;2;0;0;42.0;-15.854285010534;-48.032730001971
630000.0;5625.0;3;2;2;112.0;-15.837135007995;-48.029319992303
525000.0;7191.0;3;2;2;73.0;-15.839115002118;-48.02592502815
799000.0;8684.0;3;2;2;92.0;-15.84067;-48.02206
395000.0;6583.0;2;1;1;60.0;-15.830234983391;-48.01624497772
399000.0;8673.0;2;0;0;46.0;-15.84067;-48.02206
349000.0;6122.0;2;0;0;57.0;-15.83455;-48.03885
680000.0;8717.0;2;1;1;78.0;-15.84060973365;-48.027706587243
870000.0;7250.0;1;2;2;120.0;-15.838349985815;-48.023145002324
1460000.0;8111.0;4;3;3;180.0;-15.84067;-48.02206
1585656.0;9788.0;4;4;4;162.0;-15.84067;-48.02206
360000.0;9000.0;1;0;0;40.0;-15.832899988551;-48.018114980319
1350000.0;5018.0;3;2;2;269.0;-15.829993262634;-48.039328560105
1400000.0;8536.0;4;3;3;164.0;-15.840054990649;-48.022309997129
840000.0;8842.0;3;2;2;95.0;-15.837664995733;-48.031239992953
2450000.0;13611.0;4;3;3;180.0;-15.84067;-48.02206
480000.0;6400.0;3;2;2;75.0;-15.84067;-48.02206
1239000.0;7942.0;4;3;3;156.0;-15.838380765547;-48.011476184693
395000.0;6475.0;2;1;1;61.0;-15.84067;-48.02206
990000.0;7615.0;4;3;3;130.0;-15.84067;-48.02206
945000.0;6517.0;4;2;2;145.0;-15.837135007995;-48.029319992303
1390000.0;9455.0;3;2;2;147.0;-15.841588540578;-48.034840608837
540000.0;9310.0;1;1;1;58.0;-15.838685071444;-48.028773031088
345000.0;10454.0;1;0;0;33.0;-15.832899988551;-48.018114980319
395000.0;8061.0;1;0;0;49.0;-15.834165006333;-48.038544989209
850000.0;6925.0;4;3;3;122.0;-15.841065009982;-48.025935002615
660000.0;8735.0;3;2;2;75.0;-15.84067;-48.02206
430000.0;7288.0;2;1;1;59.0;-15.84067;-48.02206
1250000.0;9615.0;3;2;2;130.0;-15.836665013729;-48.014330006211
534000.0;9709.0;2;1;1;55.0;-15.839317797727;-48.036046158252
1645000.0;8940.0;3;3;3;184.0;-15.836765009834;-48.019485002393
999000.0;6986.0;4;2;2;143.0;-15.837135007995;-48.029319992303
810000.0;7641.0;3;2;2;106.0;-15.839758276622;-48.03437398531
625000.0;6868.0;3;2;2;91.0;-15.84067;-48.02206
1610000.0;9938.0;4;2;2;162.0;-15.832470870366;-48.010341468159
1290000.0;8269.0;4;3;3;156.0;-15.837020008283;-48.016994990416
255000.0;8265.0;1;0;0;30.0;-15.836200006696;-48.033500005507
262000.0;8733.0;1;1;1;30.0;-15.832470870366;-48.010341468159
1220000.0;10338.0;3;3;3;118.0;-15.841920228821;-48.029991698267
790000.0;7669.0;4;3;3;103.0;-15.84067;-48.02206
570000.0;7600.0;3;2;2;75.0;-15.84067;-48.02206
427000.0;7763.0;2;1;1;55.0;-15.84060973365;-48.027706587243
395000.0;10872.0;1;0;0;36.0;-15.84067;-48.02206
650000.0;10833.0;2;1;1;60.0;-15.838345569024;-48.029974218802
650000.0;8783.0;2;1;1;74.0;-15.843075011318;-48.028464996269
490000.0;7656.0;2;1;1;64.0;-15.839090003091;-48.025080006581
560000.0;8000.0;3;2;2;70.0;-15.854895694028;-48.037294222577
705000.0;8011.0;3;2;2;88.0;-15.84067;-48.02206
990000.0;9000.0;1;2;2;110.0;-15.84067;-48.02206
879000.0;10851.0;3;2;2;81.0;-15.834165006333;-48.038544989209
389000.0;8840.0;1;1;1;44.0;-15.836631976279;-48.042906345641
435000.0;8700.0;2;2;2;50.0;-15.830976955297;-48.011021404263
1580000.0;8315.0;4;4;4;190.0;-15.84067;-48.02206
515000.0;8174.0;2;1;1;63.0;-15.833969561015;-48.036708072058
1480000.0;8241.0;4;3;3;179.0;-15.84067;-48.02206
650000.0;8680.0;3;2;2;74.0;-15.841181517634;-48.03821302233
459000.0;7403.0;2;1;1;62.0;-15.832470870366;-48.010341468159
729000.0;9112.0;2;2;2;80.0;-15.843415626518;-48.024210171831
279000.0;8454.0;1;1;1;33.0;-15.839853435547;-48.018081673041
670000.0;9672.0;3;2;2;69.0;-15.839439989459;-48.020920026126
1049000.0;7387.0;4;3;3;142.0;-15.85549;-48.00653
2100000.0;11111.0;4;4;4;189.0;-15.843075011318;-48.028464996269
1390000.0;7722.0;4;3;3;180.0;-15.835735462934;-48.02866838915
599000.0;8940.0;2;1;1;67.0;-15.839140708117;-48.026817125194
895000.0;8211.0;3;2;2;109.0;-15.839758276622;-48.03437398531
1015000.0;9227.0;2;2;2;110.0;-15.836918381182;-48.039159954942
680000.0;9315.0;2;1;1;73.0;-15.84067;-48.02206
550000.0;5188.0;3;2;2;106.0;-15.844959835383;-48.027943339188
525000.0;10937.0;1;0;0;48.0;-15.836768410907;-48.017797942094
920000.0;8679.0;4;2;2;106.0;-15.837664995733;-48.031239992953
3150000.0;11886.0;4;3;3;265.0;-15.841842667042;-48.021175574139
990000.0;8534.0;4;3;3;116.0;-15.84067;-48.02206
480000.0;8727.0;2;1;1;55.0;-15.836122270133;-48.040183520072
265000.0;8833.0;1;1;1;30.0;-15.84067;-48.02206
790000.0;8061.0;3;2;2;98.0;-15.837664995733;-48.031239992953
999000.0;10193.0;3;2;2;98.0;-15.84067;-48.02206
295000.0;8676.0;1;1;1;34.0;-15.839090003091;-48.025080006581
1430000.0;7988.0;4;3;3;179.0;-15.836765009834;-48.019485002393
557000.0;8841.0;2;1;1;63.0;-15.834165006333;-48.038544989209
360000.0;9473.0;1;0;0;38.0;-15.830976955297;-48.011021404263
440000.0;6984.0;2;1;1;63.0;-15.84067;-48.02206
958716.0;9492.0;3;2;2;101.0;-15.83673500262;-48.032885025271
365000.0;9605.0;1;0;0;38.0;-15.84067;-48.02206
1450000.0;10069.0;4;3;3;144.0;-15.84067;-48.02206
1450000.0;10069.0;2;2;2;144.0;-15.84067;-48.02206
910000.0;9285.0;4;2;2;98.0;-15.84067;-48.02206
405000.0;5955.0;3;2;2;68.0;-15.84067;-48.02206
329000.0;9809.0;1;1;1;33.0;-15.836631976279;-48.042906345641
300000.0;5555.0;2;0;0;54.0;-15.854516826001;-48.031983464489
620000.0;7469.0;2;1;1;83.0;-15.84067;-48.02206
580000.0;8405.0;2;1;1;69.0;-15.838349985815;-48.023145002324
295000.0;8939.0;1;0;0;33.0;-15.832000002652;-48.036129995266
515000.0;7803.0;3;2;2;66.0;-15.838685071444;-48.028773031088
2050000.0;10148.0;4;4;4;202.0;-15.841345122238;-48.019032846386
879900.0;8223.0;3;2;2;107.0;-15.841345122238;-48.019032846386
470000.0;10930.0;2;1;1;43.0;-15.84067;-48.02206
840000.0;6363.0;3;2;2;132.0;-15.834902512606;-48.019895881256
449000.0;5409.0;3;2;2;83.0;-15.839853435547;-48.018081673041
1615000.0;10986.0;3;3;3;147.0;-15.84067;-48.02206
560000.0;8692.0;2;1;1;64.0;-15.829993262634;-48.039328560105
470000.0;7343.0;2;1;1;64.0;-15.836765009834;-48.019485002393
479000.0;8870.0;2;0;0;54.0;-15.84067;-48.02206
360000.0;8571.0;1;0;0;42.0;-15.834700002258;-48.013594997122
850000.0;8673.0;3;2;2;98.0;-15.84067;-48.02206
